x1,x2,x3,x4,x5,x6,x7,z
0.269599947036068,0.532258064516129,0.44954128440367,0.688073394495413,0.238532110091743,0.568807339449541,0.393939393939394,0.513347200829384
0.30633173986755,0.244444444444444,-0.226953573809558,0,0.226953573809558,0.638306926339381,0.681818181818182,0.539416784114864
0.30633173986755,0.244444444444444,-0.0986460348162476,0.111883051092778,0.210529085909025,0.592113054119133,0.681818181818182,0.764184335690886
0.30633173986755,0.244444444444444,-0.201320752184476,0.0134357005758157,0.214756452760292,0.60400252338832,0.681818181818182,0.456219901764484
0.30633173986755,0.244444444444444,-0.170090609779326,0.0475905417539659,0.217681151533292,0.612228238687383,0.681818181818182,0.920127577499994
0.30633173986755,0.244444444444444,-0.163206443362085,0.0544747081712062,0.217681151533292,0.612228238687383,0.681818181818182,0.781809290041825
0.30633173986755,0.244444444444444,-0.164337771932709,0.0548523206751055,0.219190092607814,0.616472135459477,0.681818181818182,0.600688782546151
0.30633173986755,0.244444444444444,-0.127498221548126,0.087258231212166,0.214756452760292,0.60400252338832,0.681818181818182,0.706867230962058
0.30633173986755,0.244444444444444,-0.121680608673325,0.0945443734205441,0.216224982093869,0.608132762139006,0.681818181818182,0.727131580404534
0.30633173986755,0.244444444444444,-0.0516033292470482,0.15486160397445,0.206464933221498,0.580682624685464,0.681818181818182,0.672320594232426
0.30633173986755,0.244444444444444,-0.0266273767300462,0.186711645643884,0.21333902237393,0.600016000426678,0.681818181818182,0.893634633882525
0.289360172934197,0.466666666666667,-0.122571428571429,0.163142857142857,0.285714285714286,0.612244897959184,0.595238095238095,0.718453920874061
0.289360172934197,0.466666666666667,-0.134160090191657,0.147688838782413,0.28184892897407,0.603961990658721,0.595238095238095,0.799142457682171
0.289360172934197,0.466666666666667,-0.080608793686584,0.201240135287486,0.28184892897407,0.603961990658721,0.595238095238095,0.748075419968856
0.289360172934197,0.466666666666667,-0.0458413395553115,0.228657699698051,0.274499039253363,0.588212226971491,0.595238095238095,0.606401076863167
0.289360172934197,0.466666666666667,-0.0335400225479143,0.248308906426156,0.28184892897407,0.603961990658721,0.595238095238095,0.599605934575569
0.379474301122914,0.177777777777778,-0.15,0.0857142857142857,0.235714285714286,0.642857142857143,0.75,0.464061285776877
0.309637347083278,0.177777777777778,-0.228571428571429,0.00714285714285714,0.235714285714286,0.642857142857143,0.75,0.100804063335526
0.379474301122914,0.177777777777778,-0.16551724137931,0.0620689655172414,0.227586206896552,0.620689655172414,0.75,0.584654542392941
0.379474301122914,0.177777777777778,-0.0928571428571428,0.0714285714285714,0.164285714285714,0.642857142857143,0.9375,0.55126986207509
0.379474301122914,0.177777777777778,-0.0928571428571428,0.0714285714285714,0.164285714285714,0.642857142857143,0.9375,0.519255105174121
0.453023086406228,0.177777777777778,-0.0851063829787234,0.0780141843971631,0.163120567375887,0.638297872340426,0.9375,0.70982505863752
0.453023086406228,0.177777777777778,-0.0928571428571428,0.0714285714285714,0.164285714285714,0.642857142857143,0.9375,0.636351061857363
0.323916432725578,0.177777777777778,-0.0928571428571428,0.0714285714285714,0.164285714285714,0.642857142857143,0.9375,0.574160138542122
0.462761879872267,0.177777777777778,-0.106382978723404,0.0567375886524823,0.163120567375887,0.638297872340426,0.9375,0.608276250878856
0.462761879872267,0.177777777777778,-0.0709219858156028,0.0921985815602837,0.163120567375887,0.638297872340426,0.9375,0.412475973382173
0.320605389063683,0.331081081081081,-0.27,0.23,0.5,1.48,1.03061224489796,1.06652830594402
0.320605389063683,0.331081081081081,-0.5,0,0.5,1.48,1.03061224489796,1.20288226924771
0.490418196590535,0.8,-0.125,0,0.125,0.833333333333333,0.125,0.695473259678788
0.490418196590535,0.8,-0.0416666666666667,0.0833333333333333,0.125,0.833333333333333,0.125,0.615470597765311
0.267153660484487,0.378531073446328,-0.325,0.1375,0.4625,0.7375,1.40298507462687,0.491877260703964
0.267153660484487,0.378531073446328,-0.00416666666666667,0.458333333333333,0.4625,0.7375,1.40298507462687,0.657031137157231
0.074406323369396,0.38961038961039,-0.104166666666667,0.0416666666666667,0.145833333333333,0.320833333333333,0.866666666666667,0.908410506818452
0.449391466091054,0.48780487804878,-0.3,0.00833333333333334,0.308333333333333,0.5125,1.83333333333333,0.498643742278552
0.449391466091054,0.48780487804878,-0.245833333333333,0.0625,0.308333333333333,0.5125,1.83333333333333,0.591380450632561
0.449391466091054,0.48780487804878,-0.158333333333333,0.15,0.308333333333333,0.5125,1.83333333333333,0.696368345950741
0.449391466091054,0.48780487804878,-0.0291666666666667,0.279166666666667,0.308333333333333,0.5125,1.83333333333333,0.559327930293321
0.449391466091054,0.48780487804878,-0.0791666666666667,0.229166666666667,0.308333333333333,0.5125,1.83333333333333,0.725945701640567
